candidate_id,review_status,level,material_class,availability,catalog_reference_status,needs_ocr,staging_citation_ready,strict_gate,fail_reasons,catalog_as_fulltext_flag
domestic:WM:1945-zhanglan-chongqing-tanpan-gongkai-xin,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-06-23-xiaguan-can'an-maxulun,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-10-18-zhouenlai-minmeng-shanghai-tanpan,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-dengyingchao-daoci-li-wen,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-li-gongpu-fangwen-balujun-zongbu,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:1946-li-gongpu-wen-yiduo-lieshi-jinian,accepted,L2,一手,catalogue_only_online,verified,no,yes,FAIL,G2_avail=catalogue_only_online,
domestic:WM:1946-li-gongpu-yiguanzhong-highres,accepted,L1,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-nierongzhen-tici-li-gongpu,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-pengdehuai-tici-li-gongpu,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-qieshi-baozhang-renmin-quanli-an,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-ship-huazhong-minjin-dongbei-jiefangqu,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-taoxingzhi-zangli,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-wen-yiduo-yiguanzhong,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-zhonggong-weituo-minmeng-daiguanfangchan-xin,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-zhouenlai-luolongji-zhengxie,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1946-zhouenlai-shougao-daoci-li-wen,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1947-du-bincheng-lieshi-minmeng-xibei,accepted,L2,一手,catalogue_only_online,verified,no,yes,FAIL,G2_avail=catalogue_only_online,
domestic:WM:1947-zhonggong-minmeng-kangyi-zhengfu-jiesan-minmeng,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-cai-chang-shiliang-tiananmen,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-liushaoqi-huangyanpei,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-maozedong-zhude-daoda-beiping,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-minjin-daibiao-heying-yijie-zhengxie,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-minmeng-daibiao-zhonggong-daibiao-huitan,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-minmeng-leaders-see-CCP-mission-off,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-shiliang-tiananmen-cropped,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-song-ching-ling-1st-cppcc,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-wei-sakongliao-songxing,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-xianfa-caogao-zuotanhui-di8zu-heying,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-xinzhengxie-choubeihui-changwei-heying,accepted,L2,一手,full_item_online,verified,0,,PASS,,
domestic:WM:1949-xinzhengxie-choubeihui-changwei-maxulun-categorized,accepted,L1,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-xinzhengxie-kaimushi-zhuxitai,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-yijie-zhengxie-nvdaibiao,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-zhang-lan-mao-zedong-heying,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-zhanglan-zhouenlai-zhongyang-zhengfu-heying,accepted,L2,一手,catalogue_only_online,verified,no,yes,FAIL,G2_avail=catalogue_only_online,
domestic:WM:1949-zhongyang-renmin-zhengfu-zhuxi-fuzhuxi,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-zhongyang-zhengfu-shouge-fuxinjiang-weiwentuan,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-zhouenlai-maxulun-masicong,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:1949-zhouenlai-minmeng-daibiao-xinzhengxie,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:people-of-china-democratic-league-anchor,accepted,L3,一手,catalogue_only_online,verified,no,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online,
domestic:WM:qijunzi-heying-shen-junru-categorized,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:shiliang-portrait-1,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:taoxingzhi-heweigui-hengfu,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:wen-yiduo-portrait,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:wen-yiduo-xi-nan-lian-da-yin-zhang,accepted,L2,一手,full_item_online,verified,no,yes,PASS,,
domestic:WM:xinan-lianda-jiuzhi-1946-meng,accepted,L3,一手,full_item_online,verified,no,no,FAIL,G1_level=L3,
domestic:WM:zhang-bojun-portrait,accepted,L2,待定,full_item_online,verified,,,FAIL,G3_class=待定,
domestic:WM:zhang-lan-tomb,accepted,L3,一手,full_item_online,verified,no,no,FAIL,G1_level=L3,
domestic:WP:1949-1988-minmeng-wenwu-1991,accepted,L2,汇编,catalogue_only_online,verified,yes,no,FAIL,G2_avail=catalogue_only_online;G5_ocr_draft,
domestic:WS:dagongbao-1946-pcc-five-agreements-1946-01-31,needs_human_review,L1,二手,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G3_class=二手;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:WS:dagongbao-1946-refuse-national-assembly-minmeng-1946-11-14,needs_human_review,L1,二手,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G3_class=二手;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:WS:democratic-league-declaration-1941,accepted,LX,二手,full_item_online,verified,no,no,FAIL,G1_level=LX;G3_class=二手;G6_uncertain:未核验,
domestic:WS:democratic-movement-editorial-1941,accepted,L3,二手,full_item_online,verified,no,no,FAIL,"G1_level=L3;G3_class=二手;G6_uncertain:未核验,尚未核验",
domestic:WS:pcc-government-reorganization-1946,accepted,LX,二手,full_item_online,verified,no,no,FAIL,G1_level=LX;G3_class=二手;G6_uncertain:需人工,
domestic:WS:pcc-national-assembly-resolution-1946,accepted,LX,二手,full_item_online,verified,no,no,FAIL,G1_level=LX;G3_class=二手,
domestic:WS:peace-building-program-1946,accepted,LX,二手,full_item_online,verified,no,no,FAIL,G1_level=LX;G3_class=二手;G6_uncertain:未核验,
domestic:WS:wen-yiduo-last-testament-1946,accepted,L3,二手,full_item_online,pending,no,no,FAIL,G1_level=L3;G3_class=二手;G4_catref_status=pending,
domestic:XHB:reprint-1938-1947-1987-shanghai-bookstore,accepted,L3,一手,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G5_ocr_draft,
domestic:XHB:xinhuaribao-1946-li-wen-mao-zhu-condolence-1946-07-21,needs_human_review,L1,一手,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:XHB:xinhuaribao-1946-pcc-five-agreements-1946-01-31,needs_human_review,L1,一手,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:XHB:xinhuaribao-1946-refuse-national-assembly-editorial-1946-11-25,needs_human_review,L1,一手,surrogate_online,pending,0,,FAIL,G2_avail=surrogate 但证据类型非影像;G4_catref_status=pending;G6_uncertain:未直接核验,
domestic:XINHUA:2017-12-11-cdl-12th-congress-english,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
domestic:YADS:yanan-record-1945-07-04,accepted,L3,汇编,full_item_online,verified,no,no,FAIL,G1_level=L3;G6_uncertain:需人工,
domestic:YN:yunan-minmengshi-2021-chenguang,accepted,L3,待定,catalogue_only_online,verified,yes,no,FAIL,G1_level=L3;G2_avail=catalogue_only_online;G3_class=待定;G5_ocr_draft,
domestic:ZG:website-anchor,accepted,L2,待定,full_item_online,verified,no,yes,FAIL,G3_class=待定,
domestic:ZG:zg-org-cn-history-1925-america,accepted,L2,待定,full_item_online,verified,no,yes,FAIL,G3_class=待定,
domestic:ZJ:zhejiang-sheng-minzhudangpai-zhi-2002,accepted,L2,待定,catalogue_only_online,verified,yes,no,FAIL,G2_avail=catalogue_only_online;G3_class=待定;G5_ocr_draft,
domestic:ZJMG:lead-中国国民党革命委员会60年-一-,accepted,L4,待定,full_item_online,verified,no,no,FAIL,G1_level=L4;G3_class=待定,
domestic:ZJMM:yann-an-meeting-minmeng-1945-07-01,accepted,L4,二手,full_item_online,verified,no,no,FAIL,G1_level=L4;G3_class=二手,
domestic:ZL1872:chang-lan-dissolution-statement-1947,accepted,L4,二手,full_item_online,verified,no,no,FAIL,G1_level=L4;G3_class=二手,
domestic:ZL1872:chang-lan-pcc-opening-transcript-1946,accepted,L4,二手,full_item_online,verified,no,no,FAIL,G1_level=L4;G3_class=二手,
domestic:ZLWEB:1943-09-17-jiang-zhang-chongqing-exchange,accepted,L4,二手,surrogate_online,verified,no,no,FAIL,G1_level=L4;G2_avail=surrogate 但证据类型非影像;G3_class=二手,
domestic:ZLWEB:1943-09-18-zhang-lan-china-needs-real-democracy,accepted,L4,二手,surrogate_online,verified,no,no,FAIL,G1_level=L4;G2_avail=surrogate 但证据类型非影像;G3_class=二手,
domestic:ZSY:website-anchor-1941-1949,accepted,L2,汇编,full_item_online,verified,no,yes,PASS,,
