candidate_id,repository_code,canonical_institution,institution_type,source_family,authority_level,material_type,material_class,source_kind,document_date_raw,date_iso_start,date_iso_end,date_precision,evidence_level_final,evidence_level_proposed,availability,access_mode,review_status
domestic:SAAC:1949-09-22-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-22,1949-09-22,1949-09-22,day,L1,L1,surrogate_online,open,accepted
domestic:FJMM:lead-福建民盟盟史导言,FJMM,民盟福建省委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1941—1947,1941,1947,range,L4,L4,full_item_online,open,accepted
domestic:WM:1946-li-gongpu-fangwen-balujun-zongbu,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,其他/未分类,待定,,1937,1937,1937,year,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-mourn-and-spur-song,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:GXMM:observer-professors-statement-1947-11-08,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11-08,1947-11-08,1947-11-08,day,L4,L4,full_item_online,open,accepted
domestic:MMZY:lead-周恩来与第一届人民政协会议的召开,MMZY,民盟中央委员会,民盟系统,民盟自身与盟史,A,汇编/出版物收录,汇编,book_or_assembly,1945—1949,1945,1949,range,L4,L4,full_item_online,open,accepted
domestic:MM1941:outline-1937-qijunzi-yuzhong-gemingge,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937,1937,1937,year,L3,L3,catalogue_only_online,login,accepted
domestic:MMHIST:program-draft-1944-09-19,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1944-09-19,1944-09-19,1944-09-19,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:1949-index-c02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-09-30-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-12-interview-shen-junru,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-08,1947-01-08,1947-01-08,day,L1,L1,full_item_online,open,accepted
domestic:MM1941:outline-1941-zhongguo-minzhengtongmeng-chengli-huizhi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1941-03-19,1941-03-19,1941-03-19,day,L3,L3,catalogue_only_online,login,accepted
domestic:ACAD:1977-shaheen-cdl-politics-1939-1947-phd,ACAD,密歇根大学/道客巴巴公开学术资源,高校/商业文库,公共数字化/学术/海外,C,汇编/出版物收录,汇编,book_or_assembly,1977,1977,1977,year,L2,L2,catalogue_only_online,open,accepted
domestic:NLC:guangmingbao-1948-1949-v1n1-refute-hu-shi-gaoji,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1948-03-01,1948-03-01,1948-03-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-09-27-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-27,1949-09-27,1949-09-27,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-index-c18,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-index-c27,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-24,1949-09-24,1949-09-24,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-19-article-03,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-10-28,1947-10-28,1947-10-28,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-index-c30,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-25,1949-09-25,1949-09-25,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:dagongbao-tianjin-1947-11-06-page2-full,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-06,1947-11-06,1947-11-06,day,L1,L1,full_item_online,open,accepted
domestic:MM1941:outline-1942-1949-minmeng-zai-shaanxi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1942-1949,1942,1949,range,L3,L3,catalogue_only_online,login,accepted
domestic:WM:zhang-lan-tomb,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,2010,2010,2010,year,L3,L3,full_item_online,open,accepted
domestic:SAAC:1949-09-21-02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-05-05_83,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:DRNH:002-090300-00016-114,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1946-07-15,1946-07-15,1946-07-15,day,L2,L2,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue06-shen-zhiyuan-truce-statement-review,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-11-08,1946-11-08,1946-11-08,day,L1,L1,full_item_online,open,accepted
domestic:RMZXB:2015-04-09-guangming-bao-chibaijiafan,RMZXB,人民政协网(rmzxb.com.cn),官方媒体,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2015-04-09,2015-04-09,2015-04-09,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_22,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:WM:1949-minmeng-daibiao-zhonggong-daibiao-huitan,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1949,1949,1949,year,L2,L2,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-double-effort-people-shen,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-03-18,1947-03-18,1947-03-18,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde05-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:WM:1947-du-bincheng-lieshi-minmeng-xibei,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1947,1947,1947,year,L2,L2,catalogue_only_online,open,accepted
domestic:HN:hunan-minmengrenwu-2020,HN,群言出版社/民盟湖南省委员会,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2020-10,2020-10,2020-10,month,L2,L2,catalogue_only_online,open,accepted
domestic:HLJMM:first-congress-files-1945,HLJMM,民盟黑龙江省委员会,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1945-10,1945-10,1945-10,month,L4,L4,full_item_online,open,accepted
domestic:SAAC:51koukou-p01-dde13,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-01-20,1949-01-20,1949-01-20,day,L2,L2,full_item_online,open,accepted
domestic:MX:lu-jinhua-1942-yueju-troupe,MX,民盟上海市委《盟贤》内部汇编,民盟系统内部资料,民盟自身与盟史,B,汇编/出版物收录,汇编,press_scan,2024,2024,2024,year,L3,L3,not_online,offline,needs_human_review
domestic:WS:democratic-movement-editorial-1941,WS,维基文库/公网数据库,公共网络资源,公共数字化/学术/海外,C,网页转述/转录,二手,web_transcription,1941-10-28,1941-10-28,1941-10-28,day,L3,L3,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-pass-the-test-hu-sheng,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:MMSH:web-bases,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,其他/未分类,待定,,,,,empty,L4,L4,full_item_online,open,accepted
domestic:SAAC:51koukou-p02-dde02-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-08-23,1949-08-23,1949-08-23,day,L2,L2,full_item_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-situation-declaration-1945-01-15,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-01-15,1945-01-15,1945-01-15,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:51koukou-p06-dde08-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L2,L2,full_item_online,open,accepted
domestic:WS:peace-building-program-1946,WS,维基文库/公网数据库,公共网络资源,公共数字化/学术/海外,C,网页转述/转录,二手,web_transcription,1946-01-31,1946-01-31,1946-01-31,day,LX,LX,full_item_online,open,accepted
domestic:NLC:observer-1947-v3n11-dong-shijin,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-08,1947-11-08,1947-11-08,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_12,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-19,1949-06-19,1949-06-19,day,L1,L1,surrogate_online,open,accepted
domestic:RMrb:1946-11-19-national-assembly-boycott,RMrb,《人民日报》历史版面,官方媒体,政协/统一战线/官方媒体,B,官方出版物,汇编,official_publication,1946-11-19,1946-11-19,1946-11-19,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:51koukou-p04-dde04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-15,1949-06-15,1949-06-15,day,L2,L2,full_item_online,open,accepted
domestic:QY:2013-minmeng-chutunan,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2013,2013,2013,year,L2,L2,catalogue_only_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-toc-political-report-gap,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1945-10-11,1945-10-11,1945-10-11,day,L3,L3,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-patriotic-poet-wen-hong,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:WM:1945-liucanzhengyuan-fangwen-yanan-2,WM,Wikimedia Commons 民国人物/盟史分类,国际公共数字资源,公共数字化/学术/海外,B,报刊原刊扫描（原件）,一手,press_scan,1945,1945,1945,year,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_06_05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-08,1949-08,1949-08,month,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-dictators-killed-them-ye,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-gongpu-rest-in-peace-simu,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-index-c16,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-22,1949-09-22,1949-09-22,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:1949-index-c23,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1946-nian-shengming-jianghua-neirong,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1946,1946,1946,year,L3,L3,catalogue_only_online,login,accepted
domestic:NLC:guangmingbao-1947-12-respond-anti-us-military,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-08,1947-01-08,1947-01-08,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-06-06_09,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10-01,1949-10-01,1949-10-01,day,L1,L1,surrogate_online,open,accepted
domestic:MM1941:outline-1949qian-beijing-minmeng-biannian-shi,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1945-1949,1945,1949,range,L3,L3,catalogue_only_online,login,accepted
domestic:SAAC:album-51koukou-kaoguodadian,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,2019-09,2019-09,2019-09,month,L2,L2,full_item_online,open,accepted
domestic:DRNH:002-080200-00537-095,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1947-11-12,1947-11-12,1947-11-12,day,L2,L2,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-middle-route-again-deng,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-05-05_87,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-30,1949-09-30,1949-09-30,day,L1,L1,surrogate_online,open,accepted
domestic:HNMM:lead-民盟精神解析,HNMM,民盟湖南省委员会,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1941—1948,1941,1948,range,L4,L4,full_item_online,open,accepted
domestic:RMZXB:2024-12-10-huangyanpei-jiuxinzheng,RMZXB,人民政协网(rmzxb.com.cn),官方媒体,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2024-12-10,2024-12-10,2024-12-10,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-09-21-07,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p05-dde09-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:MM1941:outline-1937-qijunzi-yuzhong-dushu,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,,1937,1937,1937,year,L3,L3,catalogue_only_online,login,accepted
domestic:SAAC:51koukou-p01-dde20,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06-19,1949-06-19,1949-06-19,day,L2,L2,full_item_online,open,accepted
domestic:GXMM:lead--大公报-和-观察-对民盟被迫解散的不同反应,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11,1947-11,1947-11,month,L4,L4,full_item_online,open,accepted
domestic:NLC:minmeng-wenxian-1946-formation-declaration,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,汇编/出版物收录,汇编,press_scan,1941-10-10,1941-10-10,1941-10-10,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-06-06_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-10,1949-10,1949-10,month,L1,L1,surrogate_online,open,accepted
domestic:MMSH:web-history,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,,,,empty,L4,L4,full_item_online,open,accepted
domestic:NLC:dagongbao-hankow-1947-11-04-league-dissolution-meeting,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-11-04,1947-11-04,1947-11-04,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-03-03_03_02,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-18,1949-06-18,1949-06-18,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-05-05_37,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09-23,1949-09-23,1949-09-23,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-meixian-recent-look,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:NLC:guangmingbao-1947-12-qingmo-democracy-two-paths,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-01-08,1947-01-08,1947-01-08,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:catalog-01-01_20,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-19,1949-06-19,1949-06-19,day,L1,L1,surrogate_online,open,accepted
domestic:MMSH:lead-新中国成立前民盟对政治协商制度的贡献,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1941—1949,1941,1949,range,L4,L4,full_item_online,open,accepted
domestic:BJ:beijing-minmeng-zuzhi-chengli-70-zhounian-2016,BJ,民盟北京市委员会,民盟省市委,民盟自身与盟史,B,其他/未分类,待定,other,2016-06,2016-06,2016-06,month,L3,L3,catalogue_only_online,open,accepted
domestic:SAAC:catalog-03-03_05_01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-06-18,1949-06-18,1949-06-18,day,L1,L1,surrogate_online,open,accepted
domestic:RCL:qian-weichang-1942-phd-meng-vice-chairman,RCL,上海市地方志办公室民盟资料汇编,地方志机构,政协/统一战线/官方媒体,B,汇编/出版物收录,汇编,other,2024,2024,2024,year,L3,L3,not_online,offline,needs_human_review
domestic:SAAC:51koukou-p03-dde04-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09,1949-09,1949-09,month,L2,L2,full_item_online,open,accepted
domestic:SAAC:catalog-02-02_16,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-07-13,1949-07-13,1949-07-13,day,L1,L1,surrogate_online,open,accepted
domestic:NLC:guangmingbao-1946-issue01-liu-simou-youth-degeneration,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-18,1946-09-18,1946-09-18,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-index-c17,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-22,1949-09-22,1949-09-22,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:51koukou-p02-dde08-f1,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-06,1949-06,1949-06,month,L2,L2,full_item_online,open,accepted
domestic:JS:zhongguo-minmengtongmeng-jiangsu-jianshi-2012,JS,江苏人民出版社/民盟江苏省委/省政协,出版社/民盟,政协/统一战线/官方媒体,B,其他/未分类,待定,other,2012,2012,2012,year,L3,L3,catalogue_only_online,open,accepted
domestic:NLC:guangmingbao-1947-issue22-cry-recall-xingzhi-deng,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1947-08-01,1947-08-01,1947-08-01,day,L1,L1,full_item_online,open,accepted
domestic:SAAC:1949-02-14-01,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-02-14,1949-02-14,1949-02-14,day,L1,L1,surrogate_online,open,accepted
domestic:YADS:yanan-record-1945-07-04,YADS,延安党史网/市委党史研究室,党史系统,政协/统一战线/官方媒体,B,汇编/出版物收录,汇编,official_history_page,1945-07-04,1945-07-04,1945-07-04,day,L3,L3,full_item_online,open,accepted
domestic:QY:2014-minmeng-dubincheng,QY,群言出版社(民盟中央直属),民盟系统出版机构,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,2014,2014,2014,year,L2,L2,catalogue_only_online,open,accepted
domestic:NLC:minxian-v1n9-democracy-vs-nondemocracy-1944-11-20,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1944-11-20,1944-11-20,1944-11-20,day,L1,L1,full_item_online,open,accepted
domestic:ZJMG:lead-中国国民党革命委员会60年-一-,ZJMG,相关民主党派官方机构,民主党派系统,政协/统一战线/官方媒体,B,其他/未分类,待定,other,1947,1947,1947,year,L4,L4,full_item_online,open,accepted
domestic:MM1941:outline-1942-2012-shaanxi-meng-70nian,MM1941,《民盟历史文献全媒体数据库》minmeng1941.cn,民盟系统非官方数据库,民盟自身与盟史,C,汇编/出版物收录,汇编,book_or_assembly,1942-2012,1942,2012,range,L3,L3,catalogue_only_online,login,accepted
domestic:MMSH:web-newspapers,MMSH,民盟上海市委,民盟省市委,民盟自身与盟史,B,其他/未分类,待定,,2024-09-12,2024-09-12,2024-09-12,day,L4,L4,full_item_online,open,accepted
domestic:NLC:guangmingbao-1946-issue04,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-10-18,1946-10-18,1946-10-18,day,L1,L1,full_item_online,open,accepted
domestic:MX:cheng-boren-1942-join-northwest-org,MX,民盟上海市委《盟贤》内部汇编,民盟系统内部资料,民盟自身与盟史,B,汇编/出版物收录,汇编,press_scan,2024,2024,2024,year,L3,L3,not_online,offline,needs_human_review
domestic:NLC:guangmingbao-1946-issue02-huang-yaomian-us-imperialism-china,NLC,中国国家图书馆数字化民国文献(Wikimedia镜像),国家级图书馆,公共数字化/学术/海外,A,报刊原刊扫描（原件）,一手,press_scan,1946-09-28,1946-09-28,1946-09-28,day,L1,L1,full_item_online,open,accepted
domestic:MMHIST:formation-declaration-1941,MMHIST,民盟中央文史资料委员会/马恩主义文库汇编,民盟系统,民盟自身与盟史,B,汇编/出版物收录,汇编,book_or_assembly,1941-10-10,1941-10-10,1941-10-10,day,L2,L2,surrogate_online,open,accepted
domestic:SAAC:1949-index-c05,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L1,L1,surrogate_online,open,accepted
domestic:GXMM:forced-dissolution-1947-11-05,GXMM,民盟广西区委,民盟省市委,民盟自身与盟史,B,官方史志/官网二次叙述,二手,official_history_page,1947-11-05,1947-11-05,1947-11-05,day,L4,L4,full_item_online,open,accepted
domestic:SAAC:51koukou-p05-dde13-i3,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-21,1949-09-21,1949-09-21,day,L2,L2,full_item_online,open,accepted
domestic:SAAC:1949-item-a06,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,档案影像（原件）,一手,archive_scan,1949-09-27,1949-09-27,1949-09-27,day,L1,L1,surrogate_online,open,accepted
domestic:SAAC:catalog-04-04_04,SAAC,中央档案馆/国家档案局,国家级档案馆,国内党政机关与档案馆,A,汇编/出版物收录,汇编,archive_scan,1949-09,1949-09,1949-09,month,L1,L1,surrogate_online,open,accepted
domestic:DRNH:002-020400-00012-067,DRNH,台湾国史馆档案史料文物查询系统,境外馆藏,公共数字化/学术/海外,A,档案影像（原件）,一手,archive_scan,1947-10-22,1947-10-22,1947-10-22,day,L2,L2,surrogate_online,open,accepted
