page_id,document_id,doc_key,title,hit_type,page_label,page_url,text_length,text_excerpt,batch7_bucket,disposition_code,disposition_label,recommended_action,citation_eligible,reocr_priority,citation_ready,needs_human_review,review_status,ocr_engine,ocr_lines,image_path_resolved,image_exists,image_size_bytes,citation_ready_conflict,demote_citation_ready,priority_queue,audited_at
17953,1294,domestic-page/NLC511-027032013012333-19131,《民主同盟文獻》另一扫描本,domestic_page_ocr,165,file://data/domestic/sourcebooks/NLC511-027032013012333-19131_民主同盟文獻_alternate_scan.pdf#page=165,117,政四不贊成五五憲章主張繼續由全國各黨各派無黨無派繼續商討一符合全國民意的憲章 力三民盟不贊成非正式五人小組因爲違反政協精神又是由美國人當主席顯然是干涉內 後民盟決不願也無力幫助那方打那方而是一個獨立的政團仍然繼續爲呼籲團結促成合作而努,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,machine_verified,PaddleOCR 3.7.0,3,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/images/page-0165.png,yes,78268,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20148,1304,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-situation-declaration-1945-01-15,时局宣言,domestic_page_ocr,page-0029,file://work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0029.ocr.md#text,113,计与其空谈还政于民何如实行与民合作以免自误误国之为愈也邦人君子幸共图之 词以布观听则不惟当前一切困难间题无从解决整个国家民族且有陷于分裂破碎之处为国民党 一21 <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0029.ocr.md,yes,1400,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20326,1342,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v1n12,《光明報》1948年1卷12期（1948-08-16）,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-01J000514-10514/ocr/page-0001.ocr.md#text,57,东至旅汽 4三 12 D 日六十月八年七 武客容 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-01J000514-10514/ocr/page-0001.ocr.md,yes,1094,yes,yes,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20331,1345,domestic-ocr/S3:domestic:NLC:guangmingbao-1948-1949-v2n12,《光明報》1949年2卷12期（1949-02-12）,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC404-01J000514-72821/ocr/page-0001.ocr.md#text,95,报明光 怎样将革命进行到底 谈台湾解放问题 我们对和平的态度 追悼冯裕芳同志特辑 卷 新 8233 报 明 光 版出日六 A <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC404-01J000514-72821/ocr/page-0001.ocr.md,yes,1414,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20337,1348,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-whole,《民主同盟文獻》,domestic_page_ocr,page-0002,file://work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0002.ocr.md#text,62,民主同盟文献 中国民主同盟总部编印 中华民国三十五年十二月 <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D4_COVER_TITLE,封面/版权/题名页短文本,结构保留；citation 禁止（可用作题名辅助）,no,0,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0002.ocr.md,yes,1100,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20338,1348,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-whole,《民主同盟文獻》,domestic_page_ocr,page-0002,file://work/domestic/month_20260728/pages/NLC511-027032013012333-19131/ocr/page-0002.ocr.md#text,60,上海图书馆藏书 A541 212 0022 87788 <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032013012333-19131/ocr/page-0002.ocr.md,yes,1018,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20350,1350,domestic-ocr/S3:domestic:NLC:minmeng-wenxian-1946-ten-program,中国民主政团同盟对时局主张纲领,domestic_page_ocr,page-0013,file://work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0013.ocr.md#text,115,十在当前政务上函应注宽下列各项一励行后方节约运动切实改善前方待遇 察机关切实为各称行政上弊端之澄清。 二纠正各种行政上妨碍生产之措施以苏民困井力牒民生之改善三健全监 <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC416-01jh004281-12557/ocr/page-0013.ocr.md,yes,1420,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20462,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0001,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0001.ocr.md#text,57,中国民主同盟言论集 时事研究社出版 章专 店曹华 <!-- month-task-ocr-complete -->,Q3_OCR_SUSPECT,D4_COVER_TITLE,封面/版权/题名页短文本,结构保留；citation 禁止（可用作题名辅助）,no,0,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0001.ocr.md,yes,1096,yes,yes,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20463,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0002,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0002.ocr.md#text,65,上海图书馆藏书 A541 212 0019 9602B 香姐 D <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0002.ocr.md,yes,1064,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20464,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0003,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0003.ocr.md#text,99,明中选编而成集特此声用 中国民主同盟机关报民主居问第期至第七 本书各文均系由九四五年十月日发刊之 4 文社 香理 华D 459509 <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0003.ocr.md,yes,1368,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20467,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0006,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0006.ocr.md#text,92,只要不自杀停止内战 快呼新团结 民主大同盟 外人亦尊重 救我主人翁老百姓 大平又大公 题赠民主星期刊 王 鑫炬 一型D <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D6_OCR_GARBLED,OCR 乱码/截断/伪完成标记,重 OCR 或人工对照影像；citation 禁止,no,2,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0006.ocr.md,yes,1382,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20567,1427,domestic-ocr/S3:domestic:NLC:minmeng-yanlunji-1945-whole,《中國民主同盟言論集》,domestic_page_ocr,page-0106,file://work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0106.ocr.md#text,66,上海图书馆藏书 A541 212 0019 9602B 香姫 汉D <!-- month-task-ocr-complete -->,Q5_SHORT_REVIEW,D2_LIBRARY_STAMP,馆藏章/索书号页,保留结构用途；不作为正文证据；citation 禁止,no,0,1,0,review_only,paddleocr,,work/domestic/month_20260728/pages/NLC511-027032016010761-42571/ocr/page-0106.ocr.md,yes,1074,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20675,1513,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde14,56 名民主人士贺电及毛泽东、朱德复电（1949-02-01 至 02）,saac_page_ocr,page-03,file://data/domestic/raw/saac_scans/sec01_01-14/03.jpg,104,冯见。 三 贺，并欲璧芳尚希不遗，时赐指导。 亲安娥美茂花何假科元赖至为孔德 起孟严佳民李民政、梅艺明、池方通周 有定一章乃器、李德金、胡金之沙千里茅广 李济深、沈鸽儒马叔伦、郭诛著、谭平山、 建 电覆 李济,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,10,data/domestic/raw/saac_scans/sec01_01-14/03.jpg,yes,401450,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20676,1513,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde14,56 名民主人士贺电及毛泽东、朱德复电（1949-02-01 至 02）,saac_page_ocr,page-04,file://data/domestic/raw/saac_scans/sec01_01-14/04.jpg,95,后起的人民表把了英雄气概 河佬北 无先 国人 中华民族 鲜鱼 故手 固南 李文宝年 之所 77 人民周仕富门 八致书起一相与功 汉汉深使外庐池 0 C 0 共 0 此次 人民游极 电文如下：,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,22,data/domestic/raw/saac_scans/sec01_01-14/04.jpg,yes,443137,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20677,1513,domestic-ocr/SAAC:domestic:SAAC:51koukou-p01-dde14,56 名民主人士贺电及毛泽东、朱德复电（1949-02-01 至 02）,saac_page_ocr,page-05,file://data/domestic/raw/saac_scans/sec01_01-14/05.jpg,100,古覆始春欢近。 中国的共同事书菲得迅连的成功特电 班店到社像建设新 为民主 厉为真焉民主的和平而高斗此先生 必须全国功民主力量同德同心再接再 名口待夜判 食的辞人完全 朱德 元湾东 隔求孤立胜之对因以,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,11,data/domestic/raw/saac_scans/sec01_01-14/05.jpg,yes,411755,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20690,1518,domestic-ocr/SAAC:domestic:SAAC:51koukou-p02-dde01-f1,新政治协商会议筹备会各小组开会概要（1949-06 至 07）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec02_02-01/01.jpg,82,准时出席为荷 政殿台开成立会敬特函达并附入场证一枚即希 议各单位之协商决定于六月十五日下午七时半在中南海勤 新政治协商会议筹备会业经参加新政治协商会 先生 中 此致,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,7,data/domestic/raw/saac_scans/sec02_02-01/01.jpg,yes,289335,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20699,1525,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde01-f1,周恩来、李维汉在中国人民政治协商会议筹备会第二次全体会议上讲话（1949-09-17）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec03_03-01/s01_01.jpg,56,九四九年八月十七日秋八年 的经通作-个样细的很合 读：无前时出了一个和多本无的右带·但天有世因题道实做求各于自时,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,3,data/domestic/raw/saac_scans/sec03_03-01/s01_01.jpg,yes,48081,yes,yes,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20702,1526,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde02-f1,中国人民政治协商会议筹备会第二次全体会议决议案（1949-09-17）,saac_page_ocr,page-02,file://data/domestic/raw/saac_scans/sec03_03-02/s02_02.jpg,51,李香发 天 戴22 之良 符室一 王仁 (我渔客中) 谭平山 ：左逢李鸿 数量子项，(累) 封论3项：,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,11,data/domestic/raw/saac_scans/sec03_03-02/s02_02.jpg,yes,37670,yes,yes,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20704,1526,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde02-f1,中国人民政治协商会议筹备会第二次全体会议决议案（1949-09-17）,saac_page_ocr,page-04,file://data/domestic/raw/saac_scans/sec03_03-02/s02_04.jpg,58,山 王经纂：直学尔 为原杰 载子良 雪荣明 2 史一贵驾院 武朝风李德全 蒋光星 大良 春清 林伯果 质 中 人 便,Q3_OCR_SUSPECT,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,8,data/domestic/raw/saac_scans/sec03_03-02/s02_04.jpg,yes,39828,yes,yes,P1_OCR_OR_FRAGMENT,2026-08-07T15:02:10Z
20707,1527,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde03-f1,中国人民政治协商会议筹备会第二次全体会议记录（1949-09-17）,saac_page_ocr,page-03,file://data/domestic/raw/saac_scans/sec03_03-03/s03_03.jpg,93,主义，封造主义，官信资产主义的各尼主党派系 人民因体、各界民人士，口的少酸民族和/低外 合，以的的度，表道b尼变及动/低的会 分，统一个口，有统的有骤地 各项：下，建设水A主义的新中口。,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,5,data/domestic/raw/saac_scans/sec03_03-03/s03_03.jpg,yes,38676,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20709,1527,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde03-f1,中国人民政治协商会议筹备会第二次全体会议记录（1949-09-17）,saac_page_ocr,page-05,file://data/domestic/raw/saac_scans/sec03_03-03/s03_05.jpg,107,今别报号れ下， 中关控财政自生金融留面 一.财政收入支，必须建到产格的频要14类剂 下计升完变分节流，以结持对产上的积极性。 自然，支立上应极弱的节约波费，这是节流的主要 方义，公营事业的利简，必能全部投入自生产过,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,6,data/domestic/raw/saac_scans/sec03_03-03/s03_05.jpg,yes,33626,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20710,1528,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde04-f1,中国人民政治协商会议第一届全体会议主席团及秘书长名单（草案）（1949-09）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec03_03-04/s04_01.jpg,64,地点：北平中南海节先第立会议室 出席人：等公式 英实结 朱德海 晶纬应 胡限上(国宝航的)合家澄营 缺取：三() 引得人：浓动像,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,5,data/domestic/raw/saac_scans/sec03_03-04/s04_01.jpg,yes,40590,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20714,1528,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde04-f1,中国人民政治协商会议第一届全体会议主席团及秘书长名单（草案）（1949-09）,saac_page_ocr,page-05,file://data/domestic/raw/saac_scans/sec03_03-04/s04_05.jpg,76,民共和国中央人民政府组藏法（ 国味内各关报的人民共夫务政的国家 民共和国政政月久民兴民生民中意期的全国人民化 民汉府委员金·由十国人民政治临商会议的合理,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,4,data/domestic/raw/saac_scans/sec03_03-04/s04_05.jpg,yes,47438,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20715,1529,domestic-ocr/SAAC:domestic:SAAC:51koukou-p03-dde05-f1,中国人民政治协商会议筹备会关于召开中国人民政治协商会议第一届全体会议的通知（1949-09-20）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec03_03-05/s05_01.jpg,79,深若 秘书林一元 纪 招耕田、胡乔不 胡念氏黄县臣堂 陈铭福福 楚国南 梅砂集 郭沫若、冻幼先、生 年假店23号 四九年六月六日下午五时 如寿偏会第五少经十一,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec03_03-05/s05_01.jpg,yes,46424,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20725,1534,domestic-ocr/SAAC:domestic:SAAC:51koukou-p04-dde05,沈钧儒在新政治协商会议筹备会开幕典礼上的讲话（1949-06-15）,saac_page_ocr,page-02,file://data/domestic/raw/saac_scans/sec04_04-05/02.jpg,63,笺用会备筹议会商协治政新 e 2 旅 Y 中 33 d 90 中 在 七 午 下 111) 期 限 日 九 定 Y 浙 0 本,Q5_SHORT_REVIEW,D6_OCR_GARBLED,短文本质量不足（乱码或信息密度低）,重 OCR 或人工复核；citation 禁止,no,2,1,0,review_only,paddleocr,24,data/domestic/raw/saac_scans/sec04_04-05/02.jpg,yes,327509,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20773,1544,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde01-f1,中央人民政府委员会第一次会议通知（1949-09-30）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec06_06-01/01.jpg,114,(公时奔出) 41 兹订于+月一日下午二时在4慎仁堂 举行中央人民政府委员会第一次会议，希准时 出席为荷，此致 (委只，别主帝)(分军) 档中 一、通知联络代表明响合一代伴知。 分头灯 什主帝——打纸8张 委美——打原纸印70份,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,11,data/domestic/raw/saac_scans/sec06_06-01/01.jpg,yes,382922,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20777,1546,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde03-f1,中央人民政府委员会第一次会议签到簿（1949-10-01）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec06_06-03/01.jpg,64,72 彭泽民沈钧儒 同徒美书章伯韵 中华人民共和国中央人民政府委员会第一次会议签到藩 陈通李烛尘 高多马寅初 所食淤 中 李锡九,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec06_06-03/01.jpg,yes,391844,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20785,1548,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde05-f1,中央人民政府委员会第一次会议记录（1949-10-01）,saac_page_ocr,page-04,file://data/domestic/raw/saac_scans/sec06_06-05/04.jpg,71,2+ 21 27 中央人民政府委员会记录纸 罗荣桓为中央人民政府最高人氏检察署检察 长。 四、修改通遇中华人民共和国中央人民政府公告 () 0,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec06_06-05/04.jpg,yes,304332,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20786,1549,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde06-f1,中央人民政府委员会第一次会议任命周恩来为政务院总理兼外交部长的通知书（1949-10-01）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec06_06-06/01.jpg,96,第一次会议通过任命周恩来为 中央人民政府任命通知书 一九四九年利国央人 中央人民政府政务院总理兼外交 特此通知 部部长 兹经中央人民政府委员会 主席 民政府之印 中华人民共 府字第○○○号 日,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,12,data/domestic/raw/saac_scans/sec06_06-06/01.jpg,yes,446532,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20793,1551,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde08-f1,庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）,saac_page_ocr,page-06,file://data/domestic/raw/saac_scans/sec06_06-08/06.jpg,82,联奏。 C炮兵师及职车师行进时奏“坦克进行曲”“军队进行曲” B、骑兵行进时奏“骑兵进行曲”。 A、步兵行进时奏“八路军进行曲”。 二、分列式： 当 五 庆装。 5,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec06_06-08/06.jpg,yes,259915,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20801,1551,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde08-f1,庆祝中华人民共和国中央人民政府成立典礼程序（附周恩来对聂荣臻、薄一波关于抽调部队参加阅兵请示的批示）（1949-10-01）,saac_page_ocr,page-14,file://data/domestic/raw/saac_scans/sec06_06-08/06.jpg,82,联奏。 C炮兵师及职车师行进时奏“坦克进行曲”“军队进行曲” B、骑兵行进时奏“骑兵进行曲”。 A、步兵行进时奏“八路军进行曲”。 二、分列式： 当 五 庆装。 5,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,9,data/domestic/raw/saac_scans/sec06_06-08/06.jpg,yes,259915,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
20802,1552,domestic-ocr/SAAC:domestic:SAAC:51koukou-p06-dde09-f1,中华人民共和国中央人民政府公告（1949-10-01）,saac_page_ocr,page-01,file://data/domestic/raw/saac_scans/sec06_06-09/01.jpg,110,治中信堡轩 李锡九菱 兰夫徐特 知 32 中央人民以府委员命节一治全议 政府狗明典之建土外交明保·仲光公告 修改雪道厚底籍候酒录的 中华人民共和国中央人民政府公告 中华人民共和国中央人民政府主席毛泽东 一九四九年十月一日,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,1,0,review_only,paddleocr,11,data/domestic/raw/saac_scans/sec06_06-09/01.jpg,yes,390375,yes,yes,P2_SHORT_BODY,2026-08-07T15:02:10Z
1486,1054,domestic-ocr/NLC:minmeng-wenxian-1946-early-group:ocr-pilot,1944—1945早期文件页组（OCR试点）,domestic_ocr_pilot,029,https://commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf#page=029,79,計與其空談還政於民何如實行與民合作以免自誤誤國之爲愈也邦人君子幸共圖之 詞以佈觀聽則不惟當前一切困難間題無從解決整個國家民族且有陷於分裂破碎之處爲國民黨 21,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,,,,,,https:/commons.wikimedia.org/wiki/File:NLC416-01jh004281-12557_%E6%B0%91%E4%B8%BB%E5%90%8C%E7%9B%9F%E6%96%87%E7%8D%BB.pdf#page=029,no,,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
1626,1066,domestic-ocr/NLC:guangmingbao-1948-v1n1-full-ocr,《光明報》1948年第一卷第一期（OCR试点）,domestic_ocr_pilot,01,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10484_%E5%85%89%E6%98%8E%E5%A0%B1_1948%E5%B9%B41%E5%8D%B71%E6%9C%9F.pdf#page=01,119,Kwong Ming Pao MAY1 9 1949 國新社 郭沫若： 卷 新 求和空氣籠罩南京（政治通訊） 駁胡適國際形勢裏的兩個問題 0 麦 自 ?護救去死冒何需 ？整「讲]假？強「胡 谷 米 ！梁「胡與哩「胡]問猜 ？無已藏軍「將知,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,,,,,,https:/commons.wikimedia.org/wiki/File:NLC404-01J000514-10484_%E5%85%89%E6%98%8E%E5%A0%B1_1948%E5%B9%B41%E5%8D%B71%E6%9C%9F.pdf#page=01,no,,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
1690,1069,domestic-ocr/NLC:guangmingbao-1949-v2n12-full-ocr,《光明報》1949年第二卷第十二期（OCR试点）,domestic_ocr_pilot,01,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-72821_%E5%85%89%E6%98%8E%E5%A0%B1_1949%E5%B9%B42%E5%8D%B712%E6%9C%9F.pdf#page=01,64,朝明光 怎樣將革命進行到底 談台灣解放問題 我們對和平的態度 追悼馮裕芳同志特輯 行發 社 報 明 光 版出 十 日 六 月 i,Q5_SHORT_REVIEW,D7_SHORT_BODY_CANDIDATE,短正文候选（需人工抽检影像）,人工对照影像确认完整性后，方可个案解除 citation 禁令,no,1,,,,,,https:/commons.wikimedia.org/wiki/File:NLC404-01J000514-72821_%E5%85%89%E6%98%8E%E5%A0%B1_1949%E5%B9%B42%E5%8D%B712%E6%9C%9F.pdf#page=01,no,,no,no,P2_SHORT_BODY,2026-08-07T15:02:10Z
