id,candidate_id,title,creator,document_date,document_type,repository_code,repository_name,collection_name,archive_fonds,archive_series,archive_file,archive_item,catalog_reference,catalog_reference_status,source_url,source_url_role,access_mode,access_note,medium,online_availability,rights_status,reuse_rights,rights_basis,copy_allowed,authenticity_level_proposed,relevance_grade_proposed,event_tags,person_tags,place_tags,evidence_note,evidence_type,evidence_locator,uncertainty_note,checked_at,checked_by,review_status,review_note,reviewed_at,reviewed_by,check_outcome,inserted_at,authenticity_level_accepted,relevance_grade_accepted,ingested_document_id
537,domestic:WM:1946-zhonggong-weituo-minmeng-daiguanfangchan-xin,《中共代表团撤离前委托民盟代管房产的信》(1946),中共代表团（来源 cppcc.people.com.cn 中国政协官方）,1946,民国时期档案扫描件（公有领域 PD-China）,WM,Wikimedia Commons 中国民主同盟分类,China Democratic League (Wikimedia Commons Category),,,,https://commons.wikimedia.org/wiki/File:中共代表团撤离前委托民盟代管房产的信.jpg,Wikimedia Commons File:中共代表团撤离前委托民盟代管房产的信.jpg；来源：中国政协 cppcc.people.com.cn/BIG5/35948/9974422.html,verified,https://upload.wikimedia.org/wikipedia/commons/7/70/%E4%B8%AD%E5%85%B1%E4%BB%A3%E8%A1%A8%E5%9B%A2%E6%92%A4%E7%A6%BB%E5%89%8D%E5%A7%94%E6%89%98%E6%B0%91%E7%9B%9F%E4%BB%A3%E7%AE%A1%E6%88%BF%E4%BA%A7%E7%9A%84%E4%BF%A1.jpg,item_surrogate,open,公有领域 PD-China；JPEG 64KB 220×308；,digital,full_item_online,public,public_domain,PD-China 公有领域（中国法律下版权已过期）；Wikimedia Commons 标注,yes,L2,core,"[""1946政治协商会议"", ""1947民盟解散""]","[""中共代表团"", ""中国民主同盟""]","[""南京"", ""重庆""]",WebFetch 2026-07-20 实测 Wikimedia Commons /wiki/File:中共代表团撤离前委托民盟代管房产的信.jpg；文件元数据：日期 1946；来源 cppcc.people.com.cn/BIG5/35948/9974422.html（中国政协官方页面）；公有领域 PD-China；JPEG 64KB 220×308；L2 等级：公有领域 + 中国政协官方源。,digital_image,https://commons.wikimedia.org/wiki/File:中共代表团撤离前委托民盟代管房产的信.jpg (元数据)；https://upload.wikimedia.org/wikipedia/commons/7/70/... (直接下载)；http://cppcc.people.com.cn/BIG5/35948/9974422.html (中国政协源),分辨率仅 220×308 较小；L1 升级需 cppcc.people.com.cn 源页取高分辨率原件。,2026-07-20,claude-code,accepted,L2 accepted (批次 E-A)：Wikimedia Commons 公有领域 PD-China 历史扫描件；来源：中国政协 cppcc.people.com.cn 官方页面；WebFetch 2026-07-20 实测元数据 + 直链。；图片候选不入 OCR；仅线索登记 2026-08-02T08:18:31+00:00,2026-07-20,claude-code,lead_only,2026-07-21 13:10:52,L2,core,
538,domestic:WM:1947-zhonggong-minmeng-kangyi-zhengfu-jiesan-minmeng,《中共及民盟的地方组织抗议政府解散民盟》(1947 报纸剪报),中共及民盟地方组织（来源 cppcc.people.com.cn 中国政协官方）,1947,民国时期报纸剪报扫描件（公有领域 PD-China）,WM,Wikimedia Commons 中国民主同盟分类,China Democratic League (Wikimedia Commons Category),,,,https://commons.wikimedia.org/wiki/File:中共及民盟的地方组织抗议政府解散民盟.jpg,Wikimedia Commons File:中共及民盟的地方组织抗议政府解散民盟.jpg；来源：中国政协 cppcc.people.com.cn/BIG5/35948/9974424.html,verified,https://upload.wikimedia.org/wikipedia/commons/f/ff/%E4%B8%AD%E5%85%B1%E5%8F%8A%E6%B0%91%E7%9B%9F%E7%9A%84%E5%9C%B0%E6%96%B9%E7%BB%84%E7%BB%87%E6%8A%97%E8%AE%AE%E6%94%BF%E5%BA%9C%E8%A7%A3%E6%95%A3%E6%B0%91%E7%9B%9F.jpg,item_surrogate,open,公有领域 PD-China；JPEG 106KB 400×335；,digital,full_item_online,public,public_domain,PD-China 公有领域（中国法律下版权已过期）；Wikimedia Commons 标注,yes,L2,core,"[""1947民盟解散""]","[""中共"", ""中国民主同盟"", ""国民党""]","[""南京""]","WebFetch 2026-07-20 实测 Wikimedia Commons /wiki/File:中共及民盟的地方组织抗议政府解散民盟.jpg；文件元数据：日期 1947；来源 cppcc.people.com.cn/BIG5/35948/9974424.html（中国政协官方页面）；描述：A 1947 newspaper clipping showing reports and statements from local CCP and China Democratic League organizations protesting the Kuomintang's illegal dissolution of the Democratic League on October 27, 1947. 公有领域 PD-China；JPEG 106KB 400×335；L2 等级：公有领域 + 中国政协官方源 + 关键历史时点（1947-10-27 民盟被迫解散声明）。",digital_image,https://commons.wikimedia.org/wiki/File:中共及民盟的地方组织抗议政府解散民盟.jpg (元数据)；https://upload.wikimedia.org/wikipedia/commons/f/ff/... (直接下载)；http://cppcc.people.com.cn/BIG5/35948/9974424.html (中国政协源),分辨率 400×335 中等；L1 升级需 cppcc.people.com.cn 源页取高分辨率原件。,2026-07-20,claude-code,accepted,L2 accepted (批次 E-A)：Wikimedia Commons 公有领域 PD-China 历史扫描件；来源：中国政协 cppcc.people.com.cn 官方页面；WebFetch 2026-07-20 实测元数据 + 直链。；图片候选不入 OCR；仅线索登记 2026-08-02T08:18:31+00:00,2026-07-20,claude-code,lead_only,2026-07-21 13:10:52,L2,core,
539,domestic:SAAC:51koukou-p02-dde01-f1,新政治协商会议筹备会各小组开会概要（1949-06 至 07）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 01,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_01.html (详情页) + img/a002/s/s01.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_01.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s01.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 1 件档案：新政治协商会议筹备会各小组开会概要（1949-06 至 07）（1949-06）。上下文：筹备会各小组开会概要。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_01.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s01.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:52:31+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1518
540,domestic:SAAC:51koukou-p02-dde02-f1,新政治协商会议筹备会关于各小组工作的报告（1949-08-23）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-08-23,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 02,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_02.html (详情页) + img/a002/s/s02.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_02.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s02.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 2 件档案：新政治协商会议筹备会关于各小组工作的报告（1949-08-23）（1949-08-23）。上下文：筹备会工作报告。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_02.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s02.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:13:12+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:13:12+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:13:31+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:13:31+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:14:25+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:14:25+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:14:25+00:00；SAAC OCR 不可采 (扫描图已下架或页面 404) 2026-08-02T08:14:25+00:00,2026-07-20,claude-code,lead_only,2026-07-21 13:10:52,L2,core,
541,domestic:SAAC:51koukou-p02-dde03-f1,新政协筹备会第一小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 03,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_03.html (详情页) + img/a002/s/s03.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_03.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s03.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 3 件档案：新政协筹备会第一小组工作档案（1949-06 起）（1949-06）。上下文：第一小组。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_03.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s03.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:52:44+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1519
542,domestic:SAAC:51koukou-p02-dde04-f1,新政协筹备会第二小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 04,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_04.html (详情页) + img/a002/s/s04.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_04.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s04.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 4 件档案：新政协筹备会第二小组工作档案（1949-06 起）（1949-06）。上下文：第二小组。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_04.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s04.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:52:54+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1520
543,domestic:SAAC:51koukou-p02-dde05-f1,新政协筹备会第三小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 05,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_05.html (详情页) + img/a002/s/s05.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_05.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s05.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 5 件档案：新政协筹备会第三小组工作档案（1949-06 起）（1949-06）。上下文：第三小组（起草共同纲领）。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_05.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s05.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:53:07+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1521
544,domestic:SAAC:51koukou-p02-dde06-f1,新政协筹备会第四小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 06,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_06.html (详情页) + img/a002/s/s06.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_06.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s06.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 6 件档案：新政协筹备会第四小组工作档案（1949-06 起）（1949-06）。上下文：第四小组（起草政府组织法）。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_06.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s06.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:53:43+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1522
545,domestic:SAAC:51koukou-p02-dde07-f1,新政协筹备会第五小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 07,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_07.html (详情页) + img/a002/s/s07.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_07.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s07.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 7 件档案：新政协筹备会第五小组工作档案（1949-06 起）（1949-06）。上下文：第五小组（起草代表名单）。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_07.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s07.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:53:59+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1523
546,domestic:SAAC:51koukou-p02-dde08-f1,新政协筹备会第六小组工作档案（1949-06 起）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-06,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 02 DDE 08,saac.gov.cn/daj/gqzt/02.html (页入口) + 02_08.html (详情页) + img/a002/s/s08.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/02_08.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a002/s/s08.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/02.html；提取页 02 第 8 件档案：新政协筹备会第六小组工作档案（1949-06 起）（1949-06）。上下文：第六小组（拟定国旗国歌国徽）。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/02.html (页入口)；https://www.saac.gov.cn/daj/gqzt/02_08.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a002/s/s08.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:54:09+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1524
547,domestic:SAAC:51koukou-p03-dde01-f1,周恩来、李维汉在中国人民政治协商会议筹备会第二次全体会议上讲话（1949-09-17）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09-17,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 03 DDE 01,saac.gov.cn/daj/gqzt/03.html (页入口) + 03_01.html (详情页) + img/a003/s/s01.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/03_01.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/03_01.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a003/s/s01.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/03.html；提取页 03 第 1 件档案：周恩来、李维汉在中国人民政治协商会议筹备会第二次全体会议上讲话（1949-09-17）（1949-09-17）。上下文：筹备会二次全会讲话。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/03.html (页入口)；https://www.saac.gov.cn/daj/gqzt/03_01.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a003/s/s01.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:54:15+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1525
548,domestic:SAAC:51koukou-p03-dde02-f1,中国人民政治协商会议筹备会第二次全体会议决议案（1949-09-17）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09-17,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 03 DDE 02,saac.gov.cn/daj/gqzt/03.html (页入口) + 03_02.html (详情页) + img/a003/s/s02.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/03_02.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/03_02.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a003/s/s02.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/03.html；提取页 03 第 2 件档案：中国人民政治协商会议筹备会第二次全体会议决议案（1949-09-17）（1949-09-17）。上下文：筹备会二次全会决议。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/03.html (页入口)；https://www.saac.gov.cn/daj/gqzt/03_02.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a003/s/s02.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:54:29+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1526
549,domestic:SAAC:51koukou-p03-dde03-f1,中国人民政治协商会议筹备会第二次全体会议记录（1949-09-17）,中央档案馆 / 国家档案局（saac.gov.cn）,1949-09-17,中央档案馆官方档案,SAAC,中华人民共和国国家档案局 / 中央档案馆,"《从""五一口号""到开国大典》档案文献专辑",,,,页 03 DDE 03,saac.gov.cn/daj/gqzt/03.html (页入口) + 03_03.html (详情页) + img/a003/s/s03.jpg (缩略图),verified,https://www.saac.gov.cn/daj/gqzt/03_03.html,item_surrogate,open,详情页 https://www.saac.gov.cn/daj/gqzt/03_03.html + 缩略图 https://www.saac.gov.cn/daj/gqzt/img/a003/s/s03.jpg；无 PDF 直链；,digital,full_item_online,public,citation_only,中央档案馆官方公布,unknown,L2,core,"[""1949新政协筹备"", ""1949民盟参与政协"", ""1949开国大典""]","[""毛泽东"", ""周恩来"", ""刘少奇"", ""朱德"", ""中央人民政府委员会""]","[""北京"", ""北平""]","WebFetch 2026-07-20 实测 saac.gov.cn/daj/gqzt/03.html；提取页 03 第 3 件档案：中国人民政治协商会议筹备会第二次全体会议记录（1949-09-17）（1949-09-17）。上下文：筹备会二次全会记录。属于 saac.gov.cn 中央档案馆《从""五一口号""到开国大典》档案文献专辑。L2 等级：中央档案馆官方公布 = 官方一手档案。",digital_image,https://www.saac.gov.cn/daj/gqzt/03.html (页入口)；https://www.saac.gov.cn/daj/gqzt/03_03.html (档案详情页)；https://www.saac.gov.cn/daj/gqzt/img/a003/s/s03.jpg (缩略图),缩略图公开 + HTML 详情页公开，无 PDF/原件扫描直链；L1 升级需中央档案馆原件扫描。,2026-07-20,claude-code,accepted,L2 accepted (批次 F-1)：中央档案馆 1949 档案；WebFetch 2026-07-20 实测 saac.gov.cn；升级依据：与批次 D L2 流程一致（中央档案馆官方公布 = 官方一手）。；saac_ocr(saac-ocr-20260802) 2026-08-02T07:54:46+00:00,2026-07-20,claude-code,pass,2026-07-21 13:10:52,L2,core,1527
