id,doc_key,title,date_guess,url,hit_type,ingested_candidate_id,volume_title,volume_id,doc_id,doc_number,class_grade,class_score,class_needs_review,class_reason,source_type,source_registry_id,source_title,source_origin_url,source_local_path,sub_count,prov_count
1432,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,政協決議一週年,1947-01-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,政協決議一週年,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-pcc-anniversary-editorial,政協決議一週年,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,,1,1
1433,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,民盟二中全會政治報告全文,1947-01-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,民盟二中全會政治報告全文,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-plenum-political-report,民盟二中全會政治報告全文,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,,8,8
1434,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,我對於民盟二中全會的觀感,1947-01-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,我對於民盟二中全會的觀感,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-shen-zhiyuan-plenum-impression,我對於民盟二中全會的觀感,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,,2,2
1435,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,二中全會的收穫,1947-01-28,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,二中全會的收穫,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue14-li-boqiu-plenum-gains,二中全會的收穫,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10454_光明報_1947年14期.pdf,,1,1
1436,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,民盟的任務更繁重了,1947-02-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,民盟的任務更繁重了,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue15-heavier-task-editorial,民盟的任務更繁重了,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,,1,1
1437,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,政協決議與政協路線,1947-02-08,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,政協決議與政協路線,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue15-huang-yaomian-pcc-line,政協決議與政協路線,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10455_光明報_1947年15期.pdf,,3,3
1438,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,李濟深將軍對時局意見,1947-03-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,李濟深將軍對時局意見,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-li-jishen-situation-views,李濟深將軍對時局意見,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,,1,1
1439,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,中國民主同盟對時局宣言,1947-03-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,中國民主同盟對時局宣言,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-minmeng-situation-declaration,中國民主同盟對時局宣言,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,,1,1
1440,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,響應李濟深先生對時局主張,1947-03-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,響應李濟深先生對時局主張,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-respond-li-jishen-editorial,響應李濟深先生對時局主張,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,,1,1
1441,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,莫斯科會議應該討論中國問題,1947-03-18,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,莫斯科會議應該討論中國問題,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue16-17-moscow-conference-china-editorial,莫斯科會議應該討論中國問題,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10456_光明報_1947年16–17期.pdf,,1,1
1442,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,老百姓是再也不能忍耐了,1947-05-14,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,老百姓是再也不能忍耐了,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-people-cannot-endure-editorial,老百姓是再也不能忍耐了,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,,2,2
1443,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,民盟南總支部招待中外記者誌詳,1947-05-14,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,民盟南總支部招待中外記者誌詳,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-nantotal-press-reception,民盟南總支部招待中外記者誌詳,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,,1,1
1444,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,民盟南總支部申明態度——主任委員彭澤民發表書面談話,1947-05-14,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,民盟南總支部申明態度——主任委員彭澤民發表書面談話,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue18-peng-zemin-statement,民盟南總支部申明態度——主任委員彭澤民發表書面談話,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10457_光明報_1947年18期.pdf,,1,1
1445,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue21-critique-dictatorship-new-policy-editorial,評獨裁派的所謂「新政策」,1947-07-05,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue21-critique-dictatorship-new-policy-editorial,評獨裁派的所謂「新政策」,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue21-critique-dictatorship-new-policy-editorial,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue21-critique-dictatorship-new-policy-editorial,評獨裁派的所謂「新政策」,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_光明報_1947年21期.pdf,,1,1
1446,domestic-ocr/S3:domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,中間路線沒有現實的根據,1947-07-05,,domestic_page_ocr,domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,中間路線沒有現實的根據,DOMESTIC-PAGE,s3:domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,,,,,,domestic_page_ocr,s3:domestic:NLC:guangmingbao-1947-issue21-deng-chumin-middle-route,中間路線沒有現實的根據,https://commons.wikimedia.org/wiki/File:NLC404-01J000514-10460_光明報_1947年21期.pdf,,3,3
1447,domestic-web/DL-20260802-008,和平建国纲领,1946-01-31,https://zh.wikisource.org/zh-hans/和平建国纲领,domestic_web,domestic:WS:peace-building-program-1946,国内公开网页资料,MMHIST-WEB,DL-20260802-008,,,,,,domestic_public_web,domestic-web:DL-20260802-008,和平建国纲领,https://zh.wikisource.org/zh-hans/和平建国纲领,data/domestic/raw/public_sources/DL-20260802-008_ws_peace_building_program_1946.html,1,0
1448,domestic-web/DL-20260802-009,《民主运动的生力军》——《解放日报》1941年10月28日社论,1941-10-28,https://zh.wikisource.org/zh-hans/民主運動的生力軍,domestic_web,domestic:WS:democratic-movement-editorial-1941,国内公开网页资料,MMHIST-WEB,DL-20260802-009,,,,,,domestic_public_web,domestic-web:DL-20260802-009,《民主运动的生力军》——《解放日报》1941年10月28日社论,https://zh.wikisource.org/zh-hans/民主運動的生力軍,data/domestic/raw/public_sources/DL-20260802-009_ws_democratic_movement_editorial_1941.html,1,0
1449,domestic-web/DL-20260802-010,政治协商会议国民大会问题决议案,1946,https://zh.wikisource.org/zh/政治协商会议国民大会问题决议案,domestic_web,domestic:WS:pcc-national-assembly-resolution-1946,国内公开网页资料,MMHIST-WEB,DL-20260802-010,,,,,,domestic_public_web,domestic-web:DL-20260802-010,政治协商会议国民大会问题决议案,https://zh.wikisource.org/zh/政治协商会议国民大会问题决议案,data/domestic/raw/public_sources/DL-20260802-010_ws_pcc_national_assembly_resolution_1946.html,1,0
1450,domestic-web/DL-20260802-011,政治协商会议改组政府案,1946,https://zh.wikisource.org/zh/政治协商会议改组政府案,domestic_web,domestic:WS:pcc-government-reorganization-1946,国内公开网页资料,MMHIST-WEB,DL-20260802-011,,,,,,domestic_public_web,domestic-web:DL-20260802-011,政治协商会议改组政府案,https://zh.wikisource.org/zh/政治协商会议改组政府案,data/domestic/raw/public_sources/DL-20260802-011_ws_pcc_government_reorganization_1946.html,1,0
1451,domestic-web/DL-20260802-012,周恩来与第一届人民政协会议的召开,1945—1949,https://www.mmzy.org.cn/mobile/NPC2025/Content.aspx?ArticleId=150104&ColumnId=2698,domestic_web,domestic:MMZY:lead-周恩来与第一届人民政协会议的召开,国内公开网页资料,MMHIST-WEB,DL-20260802-012,,,,,,domestic_public_web,domestic-web:DL-20260802-012,周恩来与第一届人民政协会议的召开,https://www.mmzy.org.cn/mobile/NPC2025/Content.aspx?ArticleId=150104&ColumnId=2698,data/domestic/raw/public_sources/DL-20260802-012_mmzy_lead.html,1,0
1452,domestic-web/DL-20260802-013,民盟第十三届中央委员会现任领导机构名单（mmzy.org.cn 民盟中央官方，2026）,2026-01,https://www.mmzy.org.cn/mmgk/1186/default.aspx,domestic_web,domestic:MMC:lingdao-jiegou-2026,国内公开网页资料,MMHIST-WEB,DL-20260802-013,,,,,,domestic_public_web,domestic-web:DL-20260802-013,民盟第十三届中央委员会现任领导机构名单（mmzy.org.cn 民盟中央官方，2026）,https://www.mmzy.org.cn/mmgk/1186/default.aspx,data/domestic/raw/public_sources/DL-20260802-013_mmc_lingdao_jiegou_2026.html,1,0
1453,domestic-web/DL-20260802-014,中国民主同盟章程（mmzy.org.cn 民盟中央官方最新版）,2024,https://www.mmzy.org.cn/mmgk/zhangcheng/default.aspx,domestic_web,domestic:MMC:zhangcheng-latest,国内公开网页资料,MMHIST-WEB,DL-20260802-014,,,,,,domestic_public_web,domestic-web:DL-20260802-014,中国民主同盟章程（mmzy.org.cn 民盟中央官方最新版）,https://www.mmzy.org.cn/mmgk/zhangcheng/default.aspx,data/domestic/raw/public_sources/DL-20260802-014_mmc_zhangcheng_latest.html,1,0
1454,domestic-web/DL-20260802-015,中国民主同盟组织结构（mmzy.org.cn 民盟中央官方）,2026,https://www.mmzy.org.cn/mmgk/1162/default.aspx,domestic_web,domestic:MMC:zuzhi-jiegou,国内公开网页资料,MMHIST-WEB,DL-20260802-015,,,,,,domestic_public_web,domestic-web:DL-20260802-015,中国民主同盟组织结构（mmzy.org.cn 民盟中央官方）,https://www.mmzy.org.cn/mmgk/1162/default.aspx,data/domestic/raw/public_sources/DL-20260802-015_mmc_zuzhi_jiegou.html,1,0
1455,domestic-web/DL-20260802-016,九三学社1947年大事记,1947,https://www.93.gov.cn/lshm-dsj/250156.html,domestic_web,domestic:93JS:lead-九三学社1947年大事记,国内公开网页资料,MMHIST-WEB,DL-20260802-016,,,,,,domestic_public_web,domestic-web:DL-20260802-016,九三学社1947年大事记,https://www.93.gov.cn/lshm-dsj/250156.html,data/domestic/raw/public_sources/DL-20260802-016_93js_lead_1947.html,1,0
1456,domestic-web/DL-20260802-017,历史的必然 郑重的选择——中共中央发布“五一口号”的历史由来,1948-05,https://www.93.gov.cn/xwjc-ddhzdt/208807.html,domestic_web,domestic:93JS:lead-历史的必然-郑重的选择-中共中央发布-五一口号-的历史由,国内公开网页资料,MMHIST-WEB,DL-20260802-017,,,,,,domestic_public_web,domestic-web:DL-20260802-017,历史的必然 郑重的选择——中共中央发布“五一口号”的历史由来,https://www.93.gov.cn/xwjc-ddhzdt/208807.html,data/domestic/raw/public_sources/DL-20260802-017_93js_lead.html,1,0
1457,domestic-web/DL-20260802-018,九三学社成立（1945-09-03 民主科学座谈会 → 1946-05-04 改名九三学社）,1945-09-03,https://www.93.gov.cn,domestic_web,domestic:93:93-gov-cn-history-1945-chongqing,国内公开网页资料,MMHIST-WEB,DL-20260802-018,,,,,,domestic_public_web,domestic-web:DL-20260802-018,九三学社成立（1945-09-03 民主科学座谈会 → 1946-05-04 改名九三学社）,https://www.93.gov.cn,data/domestic/raw/public_sources/DL-20260802-018_93_93_gov_cn_history_1945_chongqing.html,1,0
1458,domestic-web/DL-20260802-019,中国农工民主党（前身中国国民党临时行动委员会）成立（1930-08-09 上海淡水路）,1930-08-09,http://www.ngd.org.cn/gs/jj/index.htm,domestic_web,domestic:NGD:ngd-org-cn-history-1930-shanghai,国内公开网页资料,MMHIST-WEB,DL-20260802-019,,,,,,domestic_public_web,domestic-web:DL-20260802-019,中国农工民主党（前身中国国民党临时行动委员会）成立（1930-08-09 上海淡水路）,http://www.ngd.org.cn/gs/jj/index.htm,data/domestic/raw/public_sources/DL-20260802-019_ngd_ngd_org_cn_history_1930_shanghai.html,1,0
1459,domestic-web/DL-20260802-020,中国农工党中央简介（ngd.org.cn，1930-08-09 邓演达上海一干会议成立）,2024,http://www.ngd.org.cn/gs/jj/index.htm,domestic_web,domestic:NGD:website-jianjie-anchor,国内公开网页资料,MMHIST-WEB,DL-20260802-020,,,,,,domestic_public_web,domestic-web:DL-20260802-020,中国农工党中央简介（ngd.org.cn，1930-08-09 邓演达上海一干会议成立）,http://www.ngd.org.cn/gs/jj/index.htm,data/domestic/raw/public_sources/DL-20260802-020_ngd_website_jianjie_anchor.html,1,0
1460,domestic-web/DL-20260802-021,《解放前的农工党》（农工党中央 ngd.org.cn 党史专题 + 精彩画卷）,2024,http://www.ngd.org.cn/jczt/jwklngdlsmjz/mjzjchj/32591.htm,domestic_web,domestic:NGD:jie-fang-qian-jiao-tuan-ji-fengyun,国内公开网页资料,MMHIST-WEB,DL-20260802-021,,,,,,domestic_public_web,domestic-web:DL-20260802-021,《解放前的农工党》（农工党中央 ngd.org.cn 党史专题 + 精彩画卷）,http://www.ngd.org.cn/jczt/jwklngdlsmjz/mjzjchj/32591.htm,data/domestic/raw/public_sources/DL-20260802-021_ngd_jie_fang_qian_jiao_tuan_ji_fengyun.html,1,0
1461,domestic-web/DL-20260802-022,台湾民主自治同盟成立（台盟 1947-11-12 香港，响应二二八事件）,1947-11-12,https://www.taimeng.org.cn,domestic_web,domestic:TM:taimeng-org-cn-history-1947-hongkong,国内公开网页资料,MMHIST-WEB,DL-20260802-022,,,,,,domestic_public_web,domestic-web:DL-20260802-022,台湾民主自治同盟成立（台盟 1947-11-12 香港，响应二二八事件）,https://www.taimeng.org.cn,data/domestic/raw/public_sources/DL-20260802-022_tm_taimeng_org_cn_history_1947_hongkong.html,1,0
1462,domestic-web/DL-20260802-023,台盟中央简介（taimeng.org.cn/tmly/tmjj/，1947-11-12 香港成立，响应二二八事件）,2024,http://www.taimeng.org.cn/tmly/tmjj/,domestic_web,domestic:TM:tmly-tmjj-jianyao-1947,国内公开网页资料,MMHIST-WEB,DL-20260802-023,,,,,,domestic_public_web,domestic-web:DL-20260802-023,台盟中央简介（taimeng.org.cn/tmly/tmjj/，1947-11-12 香港成立，响应二二八事件）,http://www.taimeng.org.cn/tmly/tmjj/,data/domestic/raw/public_sources/DL-20260802-023_tm_tmly_tmjj_jianyao_1947.html,1,0
1463,domestic-web/DL-20260802-044,《大公报》和《观察》对民盟被迫解散的不同反应,1947-11,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:lead--大公报-和-观察-对民盟被迫解散的不同反应,国内公开网页资料,MMHIST-WEB,DL-20260802-044,,,,,,domestic_public_web,domestic-web:DL-20260802-044,《大公报》和《观察》对民盟被迫解散的不同反应,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-044_gxmm_lead.html,1,0
1464,domestic-web/DL-20260802-045,民盟今日解散·张澜等昨开会决定·通告各地盟员停止政治活动,1947-11-06,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:dagongbao-dissolution-report-1947-11-06,国内公开网页资料,MMHIST-WEB,DL-20260802-045,,,,,,domestic_public_web,domestic-web:DL-20260802-045,民盟今日解散·张澜等昨开会决定·通告各地盟员停止政治活动,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-045_gxmm_dagongbao_dissolution_report_1947_11_06.html,1,0
1465,domestic-web/DL-20260802-046,我们对于政府压迫民盟的看法,1947-11-04,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:xinminbao-professors-statement-1947-11-04,国内公开网页资料,MMHIST-WEB,DL-20260802-046,,,,,,domestic_public_web,domestic-web:DL-20260802-046,我们对于政府压迫民盟的看法,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-046_gxmm_xinminbao_professors_statement_1947_11_04.html,1,0
1466,domestic-web/DL-20260802-047,我们对于政府压迫民盟的看法,1947-11-08,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:observer-professors-statement-1947-11-08,国内公开网页资料,MMHIST-WEB,DL-20260802-047,,,,,,domestic_public_web,domestic-web:DL-20260802-047,我们对于政府压迫民盟的看法,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-047_gxmm_observer_professors_statement_1947_11_08.html,1,0
1467,domestic-web/DL-20260802-048,《民盟宣布解散》——《大公报》天津版第2版,1947-11-06,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:dagongbao-tianjin-dissolution-1947-11-06,国内公开网页资料,MMHIST-WEB,DL-20260802-048,,,,,,domestic_public_web,domestic-web:DL-20260802-048,《民盟宣布解散》——《大公报》天津版第2版,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-048_gxmm_dagongbao_tianjin_dissolution_1947_11_06.html,1,0
1468,domestic-web/DL-20260802-049,《民盟宣布解散·公告与政府洽商之经过·通知盟员停止政治活动·一律免除登记可享合法自由》,1947-11-06,https://www.gxmm.gov.cn/Upload/img/2025-11-07/690da67967700.png,domestic_web,domestic:GXMM:NLC-dagongbao-tianjin-1947-11-06-page2-excerpt,国内公开网页资料,MMHIST-WEB,DL-20260802-049,,,,,,domestic_public_web,domestic-web:DL-20260802-049,《民盟宣布解散·公告与政府洽商之经过·通知盟员停止政治活动·一律免除登记可享合法自由》,https://www.gxmm.gov.cn/Upload/img/2025-11-07/690da67967700.png,data/domestic/raw/public_sources/DL-20260802-049_gxmm_nlc_dagongbao_tianjin_1947_11_06_page2_excerpt.html,1,0
1469,domestic-web/DL-20260802-050,国民党当局强行解散民盟,1947-11-05,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,domestic_web,domestic:GXMM:forced-dissolution-1947-11-05,国内公开网页资料,MMHIST-WEB,DL-20260802-050,,,,,,domestic_public_web,domestic-web:DL-20260802-050,国民党当局强行解散民盟,https://www.gxmm.gov.cn/index/index/artical/id/7063.html,data/domestic/raw/public_sources/DL-20260802-050_gxmm_forced_dissolution_1947_11_05.html,1,0
1470,domestic-web/DL-20260802-051,12处上海民盟传统教育基地合集,,https://www.minmengsh.gov.cn/detailpage/jyjd-25ee39cd-d19e-11ec-ad68-8c554a2845d4.html,domestic_web,domestic:MMSH:web-bases,国内公开网页资料,MMHIST-WEB,DL-20260802-051,,,,,,domestic_public_web,domestic-web:DL-20260802-051,12处上海民盟传统教育基地合集,https://www.minmengsh.gov.cn/detailpage/jyjd-25ee39cd-d19e-11ec-ad68-8c554a2845d4.html,data/domestic/raw/public_sources/DL-20260802-051_mmsh_web_bases.html,1,0
1471,domestic-web/DL-20260802-052,雨过天晴月更明——张澜先生在迎接上海解放的日子里,,https://www.minmengsh.gov.cn/detailpage/mszq-29d09e8a-f61b-11ec-a3f5-94c691be0bb6.html,domestic_web,domestic:MMSH:web-zhanglan,国内公开网页资料,MMHIST-WEB,DL-20260802-052,,,,,,domestic_public_web,domestic-web:DL-20260802-052,雨过天晴月更明——张澜先生在迎接上海解放的日子里,https://www.minmengsh.gov.cn/detailpage/mszq-29d09e8a-f61b-11ec-a3f5-94c691be0bb6.html,data/domestic/raw/public_sources/DL-20260802-052_mmsh_web_zhanglan.html,1,0
1472,domestic-web/DL-20260802-053,历史沿革,,https://mng.minmengsh.gov.cn/detailpage/mmgk-3da6fe99-f684-11ec-95d4-94c691be0bb6.html,domestic_web,domestic:MMSH:web-history,国内公开网页资料,MMHIST-WEB,DL-20260802-053,,,,,,domestic_public_web,domestic-web:DL-20260802-053,历史沿革,https://mng.minmengsh.gov.cn/detailpage/mmgk-3da6fe99-f684-11ec-95d4-94c691be0bb6.html,data/domestic/raw/public_sources/DL-20260802-053_mmsh_web_history.html,1,0
1473,domestic-web/DL-20260802-054,民盟上海组织历届领导,,https://mng.minmengsh.gov.cn/detailpage/mmgk-3d1a262d-f684-11ec-8a00-94c691be0bb6.html,domestic_web,domestic:MMSH:web-leaders,国内公开网页资料,MMHIST-WEB,DL-20260802-054,,,,,,domestic_public_web,domestic-web:DL-20260802-054,民盟上海组织历届领导,https://mng.minmengsh.gov.cn/detailpage/mmgk-3d1a262d-f684-11ec-8a00-94c691be0bb6.html,data/domestic/raw/public_sources/DL-20260802-054_mmsh_web_leaders.html,1,0
1474,domestic-web/DL-20260802-055,中国民主同盟上海市委员会简介,,https://mng.minmengsh.gov.cn/detailpage/mmjs.html,domestic_web,domestic:MMSH:web-intro,国内公开网页资料,MMHIST-WEB,DL-20260802-055,,,,,,domestic_public_web,domestic-web:DL-20260802-055,中国民主同盟上海市委员会简介,https://mng.minmengsh.gov.cn/detailpage/mmjs.html,data/domestic/raw/public_sources/DL-20260802-055_mmsh_web_intro.html,1,0
1475,domestic-web/DL-20260802-056,中国民主同盟响应中共“五一”号召致全国各民主党派各人民团体各报馆暨全国同胞书,1948-06-14,https://www.hnmm.gov.cn/content/644247/54/12382002.html,domestic_web,domestic:HNMM:response-may-day-1948,国内公开网页资料,MMHIST-WEB,DL-20260802-056,,,,,,domestic_public_web,domestic-web:DL-20260802-056,中国民主同盟响应中共“五一”号召致全国各民主党派各人民团体各报馆暨全国同胞书,https://www.hnmm.gov.cn/content/644247/54/12382002.html,data/domestic/raw/public_sources/DL-20260802-056_hnmm_response_may_day_1948.html,1,0
1476,domestic-web/DL-20260802-057,民盟精神解析,1941—1948,https://www.hnmm.gov.cn/content/645445/97/12381106.html,domestic_web,domestic:HNMM:lead-民盟精神解析,国内公开网页资料,MMHIST-WEB,DL-20260802-057,,,,,,domestic_public_web,domestic-web:DL-20260802-057,民盟精神解析,https://www.hnmm.gov.cn/content/645445/97/12381106.html,data/domestic/raw/public_sources/DL-20260802-057_hnmm_lead.html,1,0
1477,domestic-web/DL-20260802-058,在政治协商会议开幕式上的致词,1946-01-10,http://www.zl1872.cn/zxxnewsview.aspx?producid=175,domestic_web,domestic:ZL1872:chang-lan-pcc-opening-transcript-1946,国内公开网页资料,MMHIST-WEB,DL-20260802-058,,,,,,domestic_public_web,domestic-web:DL-20260802-058,在政治协商会议开幕式上的致词,http://www.zl1872.cn/zxxnewsview.aspx?producid=175,data/domestic/raw/public_sources/DL-20260802-058_zl1872_chang_lan_pcc_opening_transcript_1946.html,1,0
1478,domestic-web/DL-20260802-059,中国民主同盟主席张澜在民盟总部解散后的声明,1947-11-07,http://www.zl1872.cn/zxxnewsview.aspx?producid=652,domestic_web,domestic:ZL1872:chang-lan-dissolution-statement-1947,国内公开网页资料,MMHIST-WEB,DL-20260802-059,,,,,,domestic_public_web,domestic-web:DL-20260802-059,中国民主同盟主席张澜在民盟总部解散后的声明,http://www.zl1872.cn/zxxnewsview.aspx?producid=652,data/domestic/raw/public_sources/DL-20260802-059_zl1872_chang_lan_dissolution_statement_1947.html,1,0
1479,domestic-web/DL-20260802-060,中国民主同盟北京市委员会官网（bjmm.org.cn，含 1949 民盟迁北平等历史资料）,2024,https://www.bjmm.org.cn/html/1/491/index.html,domestic_web,domestic:BJMM:website-anchor,国内公开网页资料,MMHIST-WEB,DL-20260802-060,,,,,,domestic_public_web,domestic-web:DL-20260802-060,中国民主同盟北京市委员会官网（bjmm.org.cn，含 1949 民盟迁北平等历史资料）,https://www.bjmm.org.cn/html/1/491/index.html,data/domestic/raw/public_sources/DL-20260802-060_bjmm_website_anchor.html,1,0
1480,domestic-web/DL-20260802-061,民盟史料：1944年全国代表会议改名与改组,1944-09,https://www.bjdcmm.org.cn/01msjs/20040310/01.htm,domestic_web,domestic:BJDCMM:reorganization-1944,国内公开网页资料,MMHIST-WEB,DL-20260802-061,,,,,,domestic_public_web,domestic-web:DL-20260802-061,民盟史料：1944年全国代表会议改名与改组,https://www.bjdcmm.org.cn/01msjs/20040310/01.htm,data/domestic/raw/public_sources/DL-20260802-061_bjdcmm_reorganization_1944.html,1,0
